Date,Open,High,Low,Close,Volume,Return,MA7,MA21,MA50,MA200,Volatility30,Momentum7,Cluster_3,Cluster_Label
2016-05-11,450.864013671875,454.5759887695313,450.864013671875,452.7279968261719,50605200,0.0040652654324451,455.5384303501674,452.90314011346726,435.62269897460936,405.685809173584,0.0141905379660845,0.0139297326475414,0,Bear
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,59849300,0.0045015868226681,456.50842721121654,453.157473609561,436.35719909667966,406.54123916625974,0.0141762651364414,0.0156241410397676,0,Bear
2016-05-13,454.8500061035156,457.0549926757813,453.4530029296875,455.6700134277344,60845000,0.0019878843938827,455.9465724400111,453.6304742722284,437.1427191162109,407.3930892944336,0.0141347262218945,-0.0083424527089394,0,Bear
2016-05-14,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,37209000,2.1431353198764218e-06,455.5372837611607,453.8870922270275,437.9125988769531,408.20250427246094,0.0141405629401456,-0.006018771003696,0,Bear
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,28514000,0.0041630984098171,455.3972821916853,453.84009225027904,438.70505859375,408.9672541809082,0.0140105104723224,-0.0018818284636954,0,Bear
2016-05-16,457.58599853515625,458.2000122070313,452.9450073242187,454.1629943847656,59171500,-0.00744151433266,454.4944240025111,453.4942350841704,439.2530181884766,409.6687940979004,0.014120575064364,-0.0135431791953362,0,Bear
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,64100300,-0.0008367147643265,454.906995500837,452.90823509579616,439.84405822753905,410.29763397216794,0.0140231047186556,0.0064417490971463,0,Bear
2016-05-18,453.6910095214844,455.99798583984375,453.2990112304687,454.6189880371094,86850096,0.0018422870722276,455.1771371023996,453.38118634905135,440.6061181640625,410.9998989868164,0.0140225537786591,0.0042187707369288,0,Bear
2016-05-19,454.52398681640625,454.6329956054687,438.7149963378906,438.7149963378906,96027400,-0.0349831223897769,452.88413783482144,452.8909011114211,441.08409790039065,411.5663189697266,0.0153009399601813,-0.0352659384755161,0,Bear
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,81987904,0.009028637197771,451.02784946986606,452.2994253976004,441.60303771972656,411.9737539672852,0.0151898518145764,-0.0282251856716279,0,Bear
2016-05-21,442.9660034179687,443.7780151367187,441.70599365234375,443.18798828125,42762300,0.0011565872424366,449.2445635114397,452.05513945079986,442.10759765625,412.17260894775393,0.01480745562753,-0.0270707415645111,0,Bear
2016-05-22,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,39657600,-0.0087208821912435,446.6381356375558,451.4574250720796,442.47659790039063,412.311408996582,0.0148171601164303,-0.0399547221655718,0,Bear
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,50582500,0.0109987429611102,445.2084219796317,451.43294852120533,442.9416180419922,412.6004139709473,0.014837604732201,-0.0215144648718015,0,Bear
2016-05-24,444.2909851074219,447.1000061035156,443.9299926757813,445.9809875488281,65783100,0.0041111521305619,444.0938502720424,451.2270914713542,443.43235778808594,412.9579689025879,0.0144402352686624,-0.016566597976913,0,Bear
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,65231000,0.0081124791765103,443.376708984375,451.3640921456473,443.9437377929688,413.2735539245606,0.0144754745588696,-0.0102964058726303,0,Bear
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,65203800,0.008418621194288,445.4722813197545,451.62161545526413,444.5431579589843,413.6736338806152,0.0144350195314449,0.0331053377114346,0,Bear
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,164780992,0.0442891378022274,449.87056623186385,452.2816627139137,445.5575378417969,414.13966888427734,0.0141082331458669,0.068365838315891,0,Bear
2016-05-28,473.0289916992187,533.4730224609375,472.6990051269531,530.0399780273438,181199008,0.1194937525411763,462.27799333844865,455.68661353701634,447.751357421875,415.10577377319333,0.0256463876655384,0.1867030036146307,1,Sideways
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,148736992,-0.0071824899889741,474.6937037876674,458.90970720563615,449.8877966308594,416.1815185546875,0.0257108732082511,0.1882413958169001,1,Sideways
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,87958704,0.0145012625552365,487.50927734375,462.40404110863096,452.1337969970703,417.1600785827637,0.0254794557404592,0.1917439154110264,1,Sideways
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,138450000,-0.0046416826762799,499.7099914550781,466.23694574265255,454.3118566894531,418.133243560791,0.0255521971161703,0.1829910806041845,1,Sideways
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,86061800,0.0104142689578081,512.1844177246094,470.246087937128,456.5464562988281,419.15331344604493,0.0252327925181834,0.1852928703854823,1,Sideways
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,60378200,0.0019593272491424,524.2684151785714,474.2082781110491,458.8312158203125,420.2423434448242,0.0252196284020048,0.1788335764403368,1,Sideways
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,122020000,0.0580364512312214,537.9441266741071,479.61418079194567,461.72945495605467,421.43455825805665,0.0267693247130801,0.1925808898693308,1,Sideways
2016-06-04,569.7050170898438,590.1320190429688,564.2379760742188,572.7269897460938,94925296,0.006207058063578,544.0422712053571,485.1882760184152,464.5897344970703,422.622723236084,0.026751855299752,0.0792941953917325,0,Bear
2016-06-05,573.3079833984375,582.8079833984375,569.177978515625,574.9769897460938,68874096,0.0039285733696563,551.0057024274554,490.7791806175595,467.47783447265624,423.824658203125,0.0265593162612439,0.0904052587503631,0,Bear
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,72138896,0.0183659481108227,558.3875558035714,497.0350850423177,470.6405944824219,425.1215982055664,0.0265555625846177,0.0942699443059492,1,Sideways
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,107770000,-0.0152680405085225,564.8462698800223,502.8833705357143,473.6007141113281,426.3944731140137,0.0268689424795204,0.0836435864737066,0,Bear
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,80265800,0.0087548752430013,571.2355608258929,508.9322291782924,476.5234344482422,427.6680632019043,0.0268597150520782,0.0819841927588997,0,Bear
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,71301000,-0.0120606459487797,576.4724208286831,515.4043724423364,479.18825439453127,428.9185331726074,0.0265800504371223,0.0679642195609775,0,Bear
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,66991900,0.0049422511810737,577.6547066824777,521.8231331961496,481.7491540527343,430.1906530761719,0.0265755548985328,0.0148700195108297,0,Bear
2016-06-11,578.6740112304688,607.1160278320312,578.6740112304688,606.7269897460938,82357000,0.0506641393098683,582.5118495396206,529.6107046944754,484.96895385742187,431.6240580749512,0.0276525026476064,0.0593271007571201,1,Sideways
2016-06-12,609.6840209960938,684.843994140625,607.0390014648438,672.7839965820312,277084992,0.1088743503294313,596.4842790876116,540.7278951009115,489.41899353027344,433.3469480895996,0.0329600331190198,0.1642728777168951,1,Sideways
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,243295008,0.0469570919358466,613.4612775530134,553.1193702334449,494.3354132080078,435.1054080200195,0.0334053343710705,0.192864021541919,1,Sideways
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,186694000,-0.0267143630568391,629.0272827148438,564.527848016648,498.8180737304688,436.7429931640625,0.0342208106644429,0.1814176989936025,1,Sideways
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,99223800,0.0129966536383481,645.1449933733259,576.1883239746094,503.385673828125,438.4284330749512,0.0339796218792974,0.1856594773889492,1,Sideways
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,766.3079833984375,271633984,0.1034444876069811,672.5275617327009,591.0894659133185,509.81809326171873,440.40350296020506,0.0374797150459507,0.3011646109447101,1,Sideways
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,363320992,-0.022704953091112,697.0188511439732,604.2058948335193,515.8160534667969,442.2614428710938,0.0381131936428682,0.2735174066725243,1,Sideways
2016-06-18,748.7559814453125,777.989990234375,733.9290161132812,756.2269897460938,252718000,0.0097715385947576,718.375994001116,614.9767049153646,521.8386535644531,444.2301377868652,0.036845048252496,0.2326248059574136,1,Sideways
2016-06-19,756.68798828125,766.6209716796875,745.6279907226562,763.781005859375,136184992,0.0099890855731259,731.3755667550223,626.2885160900298,528.1479138183594,446.2531077575684,0.0368365574853362,0.1337395412011082,1,Sideways
2016-06-20,763.927001953125,764.083984375,732.7269897460938,737.2260131835938,174511008,-0.0347678097151717,736.0684291294643,635.9724208286831,533.8549340820313,448.1340078735351,0.0380011026719487,0.0520146395500897,0,Bear
2016-06-21,735.8829956054688,735.8829956054688,639.0700073242188,666.6519775390625,309944000,-0.0957291717634439,733.3674229213169,642.4136585053943,538.2945935058593,449.6513526916504,0.0430744286275858,-0.017000169156515,0,Bear
2016-06-22,665.9149780273438,678.6699829101562,587.4829711914062,596.1160278320312,266392992,-0.1058062558629374,719.3169991629464,645.2325177873884,541.210834350586,450.68718780517577,0.0483878942527844,-0.1358030786578006,0,Bear
2016-06-23,597.4429931640625,629.3270263671875,558.1389770507812,623.9769897460938,253462000,0.0467374816533416,698.9840000697544,649.3279942103794,544.7559344482422,451.8631578063965,0.0488033466034505,-0.19251008461144,0,Bear
2016-06-24,625.5750122070312,681.7269897460938,625.27197265625,665.2990112304688,224316992,0.0662236302995558,687.0397164481027,653.9044247581845,549.1023944091797,453.2119728088379,0.0497709697920617,-0.1035815012207721,1,Sideways
2016-06-25,665.281005859375,691.7310180664062,646.5590209960938,665.1229858398438,126656000,-0.0002645808691335,674.0248587472098,658.3042340959821,553.2127941894531,454.4597727966309,0.0498317826661516,-0.1136176206846633,0,Bear
2016-06-26,665.9310302734375,665.97998046875,616.9340209960938,629.3670043945312,109225000,-0.0537584510031085,654.8228585379464,660.8942347935268,556.6294140625,455.51879287719726,0.0509819262355738,-0.1773651572608977,0,Bear
2016-06-27,629.3489990234375,655.2750244140625,620.5239868164062,655.2750244140625,122134000,0.0411652022407109,643.1155744280134,664.215093703497,560.5639544677734,456.7177729797363,0.0470785940888127,-0.1014321453050149,0,Bear
2016-06-28,658.1019897460938,659.2479858398438,637.7730102539062,647.0009765625,138384992,-0.0126268323120678,640.3082885742188,667.5676647367932,564.2943139648437,457.6930879211426,0.0471502456822021,-0.0183298058536388,0,Bear
2016-06-29,644.1220092773438,644.6820068359375,628.2839965820312,639.8900146484375,142456000,-0.010990650975278,646.5617152622768,670.3412359328497,568.074214477539,458.71755294799806,0.0472583677164458,0.0764857990340205,1,Sideways
2016-06-30,640.5910034179688,675.4030151367188,636.6079711914062,673.3369750976562,138980000,0.0522698583874525,653.6131417410714,675.0415678478423,572.4863940429688,459.91546279907226,0.0479070801420444,0.0820181757681314,1,Sideways
2016-07-01,672.5150146484375,686.1539916992188,669.593994140625,676.2960205078125,134431008,0.0043945981278201,655.1841430664062,679.747570219494,576.9169946289062,461.0760328674317,0.0479137042972951,0.0201891435963957,1,Sideways
2016-07-02,676.7340087890625,703.7020263671875,676.3989868164062,703.7020263671875,112354000,0.0405236834586082,660.6954345703125,684.3654291062128,581.8776348876953,462.26793792724607,0.0482391474077342,0.0609774079241375,1,Sideways
2016-07-03,704.968017578125,704.968017578125,649.0089721679688,658.6640014648438,129512000,-0.0640015563616456,664.8807198660714,683.6930483863467,585.9374951171875,463.2865879821777,0.0491951275918877,0.0507343025656004,0,Bear
2016-07-04,658.8040161132812,683.6619873046875,650.5079956054688,683.6619873046875,92008400,0.0379525612212738,668.9360002790179,682.7066679454986,590.459375,464.42450790405275,0.049538830667055,0.0475216615461633,1,Sideways
2016-07-05,683.208984375,683.4910278320312,665.0659790039062,670.6270141601562,130476000,-0.0190664003361092,672.3111485072544,681.9956200009301,594.7886553955078,465.4595629882813,0.0497671045700225,0.0410820935221218,1,Sideways
2016-07-06,670.4180297851562,681.8980102539062,670.4180297851562,677.3309936523438,134960992,0.0099965843168174,677.6598597935268,681.1795247395834,599.2596154785156,466.534608001709,0.0497208158430485,0.0620693288142174,1,Sideways
2016-07-07,678.0900268554688,682.4320068359375,611.833984375,640.56201171875,258091008,-0.054285101786537,672.9777221679688,675.1916213262649,602.9784759521484,467.52399307250977,0.0507966818746694,-0.0444856313597721,0,Bear
2016-07-08,640.68798828125,666.7069702148438,636.4669799804688,666.5230102539062,141970000,0.0405284704060078,671.5815778459821,671.2684791201636,607.5346362304688,468.6634130859375,0.0512123314836833,-0.0083517590815844,1,Sideways
2016-07-09,666.3839721679688,666.3839721679688,633.3989868164062,650.9600219726562,180536000,-0.0233495138829812,664.0470057896206,666.2557663690476,611.700316772461,469.7353532409668,0.0513894261184765,-0.0722249564231739,0,Bear
2016-07-10,650.5989990234375,652.2940063476562,641.2639770507812,649.3599853515625,102532000,-0.0024579644941098,662.7178606305804,660.807146344866,615.8237567138672,470.7701481628418,0.0514096820833775,-0.0106813645556381,1,Sideways
2016-07-11,648.4840087890625,659.6290283203125,644.97998046875,647.6589965820312,107910000,-0.0026194850435854,657.5745762416294,656.5420503162202,619.9904766845704,471.73351821899416,0.0507003039265283,-0.0512534108204975,0,Bear
2016-07-12,648.2830200195312,675.2589721679688,646.7789916992188,664.551025390625,138172992,0.0260816709066655,656.7065778459821,656.4420049758185,624.3983972167969,472.7780082702637,0.0468710634559061,-0.0061053395777226,1,Sideways
2016-07-13,664.7969970703125,668.7000122070312,654.468017578125,654.468017578125,131449000,-0.0151726615824168,653.4404384068081,659.2206711542038,628.5681378173828,473.96397842407225,0.0461216360616232,-0.0312745854769569,0,Bear
2016-07-14,652.9229736328125,662.9019775390625,652.9229736328125,658.0780029296875,98511400,0.0055159079658642,655.9427228655134,660.8445289248511,632.7377178955078,475.1402534484863,0.0458866131592783,0.0285264242754442,1,Sideways
2016-07-15,659.1710205078125,667.0770263671875,659.0399780273438,663.2550048828125,81673104,0.007866851543552,655.4758649553571,660.7471952892486,636.9351379394532,476.3451335144043,0.04584476454728,-0.0041351945870115,0,Bear
2016-07-16,663.781005859375,666.4600219726562,659.333984375,660.7670288085938,50330200,-0.0037511606484723,656.8768659319196,660.5397687639509,640.6811987304687,477.4840536499024,0.0414282158829879,0.0154631586474973,0,Bear
2016-07-17,661.9929809570312,682.364990234375,661.9929809570312,679.458984375,74407904,0.0282882691651686,661.1767229352679,662.9251011439732,643.6695788574219,478.7482485961914,0.0416829306643763,0.0462093923067759,1,Sideways
2016-07-18,679.8090209960938,681.5549926757812,668.625,673.1060180664062,69465000,-0.0093500365065266,664.81201171875,663.7741960797991,646.6070397949219,479.9609437561035,0.041636912473796,0.0394788408438346,0,Bear
2016-07-19,672.7379760742188,673.2769775390625,667.6320190429688,672.864013671875,61203300,-0.0003595338446481,665.9995814732143,665.0057692754837,649.3870397949219,481.15359375,0.041568268686478,0.0130376360925209,0,Bear
2016-07-20,672.8060302734375,672.9290161132812,663.3599853515625,665.6849975585938,94636400,-0.010669341750207,667.6020071847098,666.2341017950149,652.0730200195312,482.31482879638673,0.0411713601062578,0.0175409559247307,0,Bear
2016-07-21,665.22802734375,666.218994140625,660.4149780273438,665.0120239257812,60491800,-0.0010109490754345,668.5925816127232,665.8376755487351,654.6348608398438,483.489833984375,0.0372223774004759,0.0110140988834319,0,Bear
2016-07-22,664.9219970703125,666.5830078125,646.7219848632812,650.6190185546875,134169000,-0.0216432257662457,666.7874407087054,664.6149611700149,656.8878015136719,484.5774740600586,0.0316859524312087,-0.0184959784263658,0,Bear
2016-07-23,650.7260131835938,656.3660278320312,648.5239868164062,655.5560302734375,69532200,0.0075881761491038,666.0430123465402,662.3222946893601,658.6150427246093,485.6954542541504,0.0306283276222838,-0.0071566416287895,0,Bear
2016-07-24,655.4099731445312,663.1099853515625,652.7930297851562,661.2849731445312,118184000,0.0087390590682296,663.4467250279018,662.4471028645834,660.3862023925781,486.8563540649414,0.0281785539204225,-0.0267058517257285,0,Bear
2016-07-25,661.2630004882812,661.8280029296875,653.39501953125,654.0969848632812,78176496,-0.0108697287450367,660.7311488560268,661.0392456054688,661.9686022949219,487.8365989685059,0.0282508104001095,-0.0282255439642387,0,Bear
2016-07-26,654.2260131835938,656.2249755859375,645.8790283203125,651.7839965820312,225135008,-0.003536154935393,657.7197178431919,660.1419590541294,663.2935424804688,488.8293688964844,0.026392644326294,-0.0314021650549836,0,Bear
2016-07-27,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,147460992,0.0039399451007222,656.1007167271206,659.0477207728794,664.848642578125,489.86307388305664,0.0253168791280685,-0.0167928782040542,0,Bear
2016-07-28,654.4920043945312,657.594970703125,654.4920043945312,655.0349731445312,86428400,0.0010437553627711,654.6754237583706,659.7369094122024,666.3164416503906,490.898293762207,0.0251996078184382,-0.0147381737658486,0,Bear
2016-07-29,655.1110229492188,657.7960205078125,654.7860107421875,656.9920043945312,60703500,0.0029876744452363,655.5858503069196,659.2830519903274,667.963681640625,491.9411137390136,0.0251046639921879,0.0098927264456335,0,Bear
2016-07-30,657.0120239257812,658.2230224609375,654.208984375,655.0469970703125,38456100,-0.0029604733561579,655.5131312779018,659.4776698521206,669.5152221679688,493.0378987121582,0.0231807086145301,-0.0006559230596282,0,Bear
2016-07-31,655.0999755859375,655.2849731445312,624.364990234375,624.6810302734375,110818000,-0.046356928484042,650.2839965820312,658.3024815150669,669.8743029785156,493.99944885253905,0.0246074717469182,-0.0557519106118999,0,Bear
2016-08-01,624.6019897460938,626.1190185546875,605.8839721679688,606.27197265625,121887000,-0.0294695320092069,643.4518519810268,656.3316708519345,668.5440625,494.879278717041,0.0237041739668845,-0.0743517138760702,0,Bear
2016-08-02,606.39697265625,612.8480224609375,531.333984375,547.4650268554688,330932992,-0.0969976321734473,628.5491420200893,650.7561471121652,665.4058435058594,495.79494888305663,0.0270771267661989,-0.1678131911141245,0,Bear
2016-08-03,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,0.0345044024488312,615.9781406947544,646.5602882021949,663.0217626953125,496.6890437316895,0.0268917713215015,-0.1372487337660155,0,Bear
2016-08-04,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,0.0210716271731492,605.0144304547991,642.7608119419643,660.6981628417968,497.66899368286136,0.0272104515332128,-0.1172208619556374,0,Bear
2016-08-05,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,-0.0056130614130049,593.3074340820312,638.5602416992188,656.8728637695312,498.6083688354492,0.0270714514418313,-0.1258215978138788,0,Bear
2016-08-06,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,80797296,0.0221461433178669,583.6975795200893,635.0845743815104,653.650244140625,499.6465139770508,0.0258497067086057,-0.100714981139854,0,Bear
2016-08-07,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,82398400,0.0083568748374247,579.1274326869419,630.9527180989584,650.3795043945313,500.50881393432616,0.0246408938228494,-0.0460011778183871,0,Bear
2016-08-08,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,-0.0027602731974321,576.9534388950893,627.0454799107143,646.9249645996093,501.41277404785154,0.0243570037791402,-0.0192919190066123,0,Bear
2016-08-09,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,-0.0055037113934993,582.7157244001116,622.994861421131,643.93646484375,502.439319152832,0.024361377767044,0.0722020017733356,0,Bear
2016-08-10,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,102905000,0.0073188064792266,586.3940168108259,619.4909580775669,642.4454858398437,503.4623793029785,0.0244344344156257,0.0450164058037311,0,Bear
2016-08-11,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,74514400,-0.0050380290064463,587.9413016183036,615.8770519438244,642.3055651855469,504.39312423706053,0.0238239866121966,0.0189067496241355,0,Bear
2016-08-12,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,69218000,-0.0026496709227858,589.7293003627232,612.8741949172247,641.5772058105468,505.372289276123,0.0237259654829878,0.0218701401143546,0,Bear
2016-08-13,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,43563000,-0.0033545707415738,589.4164428710938,609.5423845563616,639.9829858398438,506.339464263916,0.0236674371948765,-0.0036305739450861,0,Bear
2016-08-14,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,60851100,-0.0258116455710979,586.2425885881696,605.218005952381,638.0899865722656,507.2169694519043,0.0239022759923573,-0.0377990943536088,0,Bear
2016-08-15,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,57262300,-0.0056672832882012,582.8405848911831,601.0819585890997,636.8474462890625,508.151724395752,0.0239021467765475,-0.0407061044443779,0,Bear
2016-08-16,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,58405200,0.0179801068685534,581.3602992466518,597.5417218889509,635.2907263183594,509.1415495300293,0.0234806400016112,-0.0172222861823251,0,Bear
2016-08-17,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,54443000,-0.0073133651722097,578.6621529715402,593.6781034923736,633.8150268554688,510.1163545227051,0.0234709647760319,-0.0318544578337615,0,Bear
2016-08-18,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,59896600,0.0019224685625014,576.5475812639509,589.8344377790179,632.5035864257812,511.1441094970703,0.0234904256733727,-0.0248939602648137,0,Bear
2016-08-19,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,50631600,0.0022844691170509,574.8434361049107,585.9600568498884,630.5494470214844,512.1569795227051,0.0235014372370228,-0.0199598202249768,0,Bear
2016-08-20,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,45301400,0.0105397851920481,574.287580217634,582.4672008696057,628.6574670410156,513.1932246398926,0.0236556266121421,-0.0060654642913549,0,Bear
2016-08-21,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,38299400,-0.000668798483693,575.835431780134,580.4018176850818,626.2095861816406,514.25001953125,0.0234302948358463,0.0190773827960499,0,Bear
2016-08-22,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,72844000,0.00936682013618,578.6230032784598,579.4723423549107,624.7713659667969,515.2358145141602,0.0234614751320496,0.0341114862204312,0,Bear
2016-08-23,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,85349200,-0.0056889572751923,579.4767107282366,581.1842447916666,622.76642578125,516.2201443481446,0.0233514176201639,0.0104424220766854,0,Bear
2016-08-24,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,56328200,-0.0055414607323549,580.4718540736607,581.8426746186756,620.9575256347656,517.238444366455,0.0233167626813865,0.0122143265165401,0,Bear
2016-08-25,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,136130000,-0.0041728638242604,580.9637102399554,581.8175310407366,618.9661254882812,518.2441493225098,0.0233168834673437,0.0061189941297783,0,Bear
2016-08-26,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,48856800,0.0032712742693985,581.5381382533482,582.0369582403274,617.7479052734375,519.2751693725586,0.0233096105001804,0.0071057992821259,0,Bear
2016-08-27,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,59698300,-0.0167410726037543,579.8595668247768,581.1878633045014,615.8163854980469,520.2447595214844,0.0234091935381325,-0.0201750585136765,0,Bear
2016-08-28,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,86301600,0.006956726977862,578.802995954241,580.2936721075149,614.2754248046875,521.2060745239257,0.0234632588765718,-0.0125495330521213,0,Bear
2016-08-29,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,110398000,0.0003397861144782,576.9964250837054,579.4866710844494,612.7703649902344,522.1783395385742,0.0234770988502311,-0.0215765670738231,0,Bear
2016-08-30,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,70342400,0.005915266884956,576.15185546875,578.9962884812128,611.3672448730468,523.1445394897461,0.0221348828881635,-0.0099723429136747,0,Bear
2016-08-31,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,75840896,-0.0035168750500036,575.4789951869419,578.204334077381,609.5856640625,524.0625994873047,0.021538237488061,-0.0079477572313234,0,Bear
2016-09-01,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,76923400,-0.0055067951716348,574.6992797851562,577.4035237630209,607.94236328125,524.8879643249512,0.0118476053211214,-0.0092816885786979,0,Bear
2016-09-02,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,79910800,0.0056508683520231,574.1115635463169,576.8310459681919,606.29154296875,525.7647242736816,0.010125996414891,-0.0069020944960733,0,Bear
2016-09-03,575.5549926757812,599.5,574.0560302734375,598.2119750976562,159014000,0.0393979679727598,578.1494140625,577.4321870349702,604.9906823730469,526.7183441162109,0.0118162076439381,0.0492369460804408,0,Bear
2016-09-04,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,97942896,0.0174219131414263,583.1096976143973,579.2493751162574,603.9480212402344,527.6799040222168,0.0121033779776273,0.0597021322440051,0,Bear
2016-09-05,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,82446800,-0.0033582504525986,587.7501307896206,581.1231863839286,602.4906420898437,528.6009892272949,0.0115185152456287,0.0560040956769282,0,Bear
2016-09-06,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,78529104,0.0063402744775777,592.4548427036831,582.6944696335565,601.2372412109376,529.5492440795898,0.0114806134077825,0.0564291032695499,0,Bear
2016-09-07,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,75032400,0.0067296692867375,598.0365600585938,584.6624697730655,600.0708410644531,530.4361441040039,0.0115028087039773,0.0666756476062911,0,Bear
2016-09-08,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,86713000,0.0191556219483985,605.752702985491,587.1385643368676,599.2834606933594,531.3737339782715,0.0118703611615975,0.0913380647263246,0,Bear
2016-09-09,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,64550200,-0.0055163147205381,612.5132795061384,589.3876604352679,598.4404406738281,532.2992991638183,0.011910198632551,0.0801708816537634,0,Bear
2016-09-10,622.927001953125,625.094970703125,622.39501953125,623.5089721679688,45016800,0.0010402789625236,616.1271362304688,591.3787057059152,597.8982397460937,533.3131640625,0.0118421149951369,0.0418131926435272,0,Bear
2016-09-11,623.4240112304688,628.8179931640625,600.5059814453125,606.718994140625,73610800,-0.0269282059710612,615.8535679408482,592.5887538364956,596.9214990234375,534.2219841003418,0.0129461414486684,-0.0025369264689604,0,Bear
2016-09-12,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,72812304,0.0025118495236247,616.0897042410714,593.6120867047991,595.8606591796874,535.1404789733887,0.0129200200048637,0.0033331735072629,0,Bear
2016-09-13,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,86920600,0.0016408687091293,615.9189976283482,594.8418986002604,594.9635400390625,536.0259240722656,0.0118587726978045,-0.0013662322611854,0,Bear
2016-09-14,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,47877700,0.0023685095030407,615.3675711495536,596.2943754650298,594.1415405273438,536.9167491149902,0.0117638798045339,-0.0057273920448822,0,Bear
2016-09-15,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,59464600,-0.0057787523136147,612.6302926199777,597.694091796875,593.1976013183594,537.7850042724609,0.0114842642359424,-0.0306617663068956,0,Bear
2016-09-16,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,64963400,-0.0002997699552094,610.360578264509,598.9951404389881,592.2363623046875,538.6313844299316,0.0113644259268206,-0.0254452215415669,0,Bear
