Date;Open;High;Low;Close;Volume;Return;MA7;MA21;MA50;MA200;Volatility30;Momentum7;Cluster_3;Regime;Direction_Pred;Prob_Up;Signal;Pred_1d;Pred_30d;Pred_365d;Pred_7d;Pred_90d;PC1;PC2
2019-07-10;12571.54;13129.53;11710.98;12156.51;33627574244;-0.033188;11695.654018;11363.302641;9620.938242;5781.725988;0.055989;0.022264;0.0;Bull;1;0.547;📈 Up;12279.92;14664.83;615.09;12799.99;16496.27;-1.173;-0.906
2019-07-11;12139.71;12144.62;11158.92;11358.66;28595327690;-0.065632;11716.114676;11450.51702;9694.510156;5818.524397;0.057772;0.018986;0.0;Bull;1;0.575;📈 Up;11415.74;13293.53;612.52;11917.51;14368.85;-1.101;-1.592
2019-07-12;11354.3;11905.49;11179.14;11815.99;23534692797;0.040262;11835.7613;11530.10891;9773.192949;5857.211333;0.057924;0.080378;0.0;Bull;1;0.5;📈 Up;11885.78;13471.95;615.13;12337.3;13968.16;-1.513;0.999
2019-07-13;11813.13;11841.96;10908.48;11392.38;21042616384;-0.03585;11862.022461;11562.998791;9841.293096;5895.095774;0.058637;0.023569;0.0;Bull;1;0.556;📈 Up;11398.74;12848.13;614.8;11804.31;12795.66;-1.206;-0.959
2019-07-14;11381.02;11451.2;10234.58;10256.06;22486000001;-0.099744;11691.338449;11534.4601;9885.363389;5927.089579;0.061479;-0.097792;0.0;Bull;1;0.596;📈 Up;10328.71;11892.48;617.4;10686.92;11550.55;-0.867;-3.155
2019-07-15;10257.84;11052.77;9992.01;10895.09;25384047207;0.062308;11492.642997;11528.935686;9929.800869;5963.290861;0.062276;-0.108414;0.0;Bull;0;0.469;📉 Down;10977.96;12768.3;617.26;11242.35;12665.81;-1.337;0.038
2019-07-16;10896.65;10996.63;9448.11;9477.64;24151199070;-0.1301;11050.332868;11418.779715;9943.238135;5991.059475;0.067207;-0.261944;0.0;Bull;1;0.605;📈 Up;9543.86;11395.45;617.4;9823.63;10622.94;-0.605;-4.999
2019-07-17;9471.21;9963.13;9163.13;9693.8;24569921549;0.022807;10698.51716;11260.568824;9962.714951;6020.426445;0.06703;-0.205948;0.0;Bull;0;0.492;📉 Down;9762.99;11385.78;617.26;9992.91;10921.09;-1.142;-1.497
2019-07-18;9698.5;10736.84;9376.8;10666.48;25187024648;0.10034;10599.634347;11235.981957;10002.854854;6054.429094;0.069056;-0.039976;0.0;Bull;0;0.439;📉 Down;10773.24;12807.57;617.26;11163.82;13271.66;-1.677;1.284
2019-07-19;10653.96;10716.98;10229.63;10530.73;20727426310;-0.012727;10416.026646;11146.620071;10047.080049;6088.369254;0.069106;-0.092965;0.0;Bull;1;0.524;📈 Up;10551.49;11975.87;617.4;10929.0;11578.98;-1.257;-1.39
2019-07-20;10525.82;11048.66;10451.28;10767.14;20206615155;0.022449;10326.706752;11089.847145;10090.932803;6122.987352;0.069061;-0.034666;0.0;Bull;0;0.5;📉 Down;10872.08;12342.04;617.26;11297.21;12192.59;-1.454;-0.249
2019-07-21;10777.53;10841.89;10389.6;10599.11;17130580467;-0.015606;10375.713449;11079.463821;10131.63458;6156.265833;0.068273;0.049472;0.0;Bull;1;0.537;📈 Up;10641.61;11793.83;616.33;11138.24;11719.26;-1.466;-0.395
2019-07-22;10596.95;10651.79;10154.92;10343.11;16334414913;-0.024153;10296.858677;11068.033901;10163.637549;6188.797659;0.067754;-0.036988;0.0;Bull;1;0.539;📈 Up;10373.33;11454.93;617.4;10763.6;10877.32;-1.287;-1.202
2019-07-23;10346.75;10346.75;9883.59;9900.77;17851916995;-0.042767;10357.305246;11025.133417;10197.472998;6219.012909;0.06817;0.050345;0.0;Bull;1;0.558;📈 Up;9949.67;10990.66;616.33;10451.58;11168.07;-1.383;-0.937
2019-07-24;9887.73;9908.8;9614.31;9811.93;17398734322;-0.008973;10374.179967;10922.783715;10239.556094;6248.846565;0.068125;0.018564;0.0;Bull;1;0.531;📈 Up;9832.01;10719.47;615.73;10225.75;10699.53;-1.427;-0.487
2019-07-25;9809.1;10154.25;9773.96;9911.84;15821952090;0.010183;10266.374163;10860.707729;10281.308301;6278.022611;0.06679;-0.071593;0.0;Bull;1;0.512;📈 Up;9989.08;10822.91;617.26;10244.69;10146.11;-1.309;-0.759
2019-07-26;9913.13;9916.52;9717.98;9870.3;14495714483;-0.004191;10172.027204;10807.938384;10322.273906;6307.247888;0.063631;-0.063057;0.0;Bull;1;0.526;📈 Up;9876.91;10434.51;617.4;10100.25;9749.28;-1.224;-0.974
2019-07-27;9871.17;10167.32;9411.52;9477.68;16817809536;-0.039779;9987.818359;10725.515858;10350.948438;6334.482037;0.058802;-0.125285;0.0;Bull;1;0.552;📈 Up;9531.45;10222.41;617.4;9700.91;9845.54;-0.931;-2.132
2019-07-28;9491.63;9575.54;9252.3;9552.86;13738687093;0.007933;9838.354771;10635.135556;10382.923086;6362.069857;0.054843;-0.101746;0.0;Bull;1;0.521;📈 Up;9541.59;9781.63;617.26;9624.31;9176.2;-1.039;-0.978
2019-07-29;9548.18;9681.65;9472.95;9519.15;13791445323;-0.003529;9720.646066;10503.38258;10419.544453;6391.270962;0.054573;-0.081123;0.0;Bull;1;0.531;📈 Up;9539.99;9693.73;617.4;9644.96;9295.43;-1.033;-1.057
2019-07-30;9522.33;9701.76;9437.34;9607.42;13829811132;0.009274;9678.739816;10362.125977;10451.686338;6420.871254;0.051944;-0.029082;0.0;Bull;1;0.526;📈 Up;9623.45;9674.81;617.26;9726.42;9704.62;-1.108;-0.404
2019-07-31;9604.05;10085.63;9598.1;10085.63;16631520648;0.049774;9717.840123;10263.512416;10494.844609;6452.992888;0.052674;0.029665;0.0;Bull;0;0.495;📉 Down;10129.49;10436.59;615.13;10269.47;11196.43;-1.335;0.844
2019-08-01;10077.44;10446.92;9922.02;10399.67;17165337858;0.031137;9787.529715;10217.846075;10539.92084;6487.226467;0.052852;0.05062;0.0;Bull;1;0.509;📈 Up;10416.83;10755.82;615.13;10576.83;11732.02;-1.317;0.621
2019-08-02;10402.04;10657.95;10371.01;10518.17;17489094082;0.011395;9880.082729;10156.045526;10585.665859;6521.28708;0.048893;0.066206;0.0;Bull;1;0.527;📈 Up;10549.11;10671.77;615.13;10693.21;11861.96;-1.213;0.353
2019-08-03;10519.28;10946.78;10503.5;10821.73;15352685061;0.02886;10072.089704;10128.871605;10628.22373;6557.242336;0.047907;0.134844;0.0;Bull;1;0.519;📈 Up;10861.47;10895.46;615.13;11015.65;12143.24;-1.358;1.216
2019-08-04;10821.63;11009.21;10620.28;10970.18;16530894787;0.013719;10274.564593;10162.877604;10670.859922;6593.818225;0.047801;0.14063;0.0;Bull;1;0.53;📈 Up;10962.4;10998.81;615.13;11113.16;12427.54;-1.32;0.953
2019-08-05;10960.74;11895.09;10960.74;11805.65;23875988832;0.076158;10601.208566;10206.23777;10727.083223;6634.453672;0.04962;0.220317;0.0;Bull;0;0.48;📉 Down;11877.29;12605.2;615.13;12125.74;15398.08;-1.664;2.795
2019-08-06;11811.54;12273.82;11290.73;11478.17;23635107660;-0.02774;10868.457868;10301.500977;10770.239551;6673.55532;0.049797;0.183304;0.0;Bull;1;0.558;📈 Up;11562.9;12229.3;616.33;11835.37;14799.45;-1.299;0.423
2019-08-07;11476.19;12036.99;11433.7;11941.97;22194988641;0.040407;11133.649414;10408.556501;10827.443672;6714.622322;0.048522;0.173937;0.0;Bull;1;0.506;📈 Up;11980.74;12439.22;615.13;12147.38;14586.8;-1.459;1.736
2019-08-08;11954.04;11979.42;11556.17;11966.41;19481591730;0.002046;11357.469169;10470.457682;10881.301387;6756.44929;0.048325;0.144845;0.0;Bull;1;0.536;📈 Up;11926.04;12124.7;616.05;12028.4;13696.33;-1.293;0.748
2019-08-09;11953.47;11970.46;11709.75;11862.94;18339989960;-0.008647;11549.577985;10533.895973;10928.016914;6797.88381;0.047959;0.124804;0.0;Bull;1;0.544;📈 Up;11846.53;11893.0;616.33;11914.1;13136.53;-1.22;0.386
2019-08-10;11861.56;11915.66;11323.9;11354.02;18125355447;-0.042899;11625.620536;10561.842866;10952.20627;6836.631046;0.047052;0.053044;0.0;Bull;1;0.567;📈 Up;11364.29;11429.48;616.33;11358.58;12356.72;-0.984;-0.83
2019-08-11;11349.74;11523.58;11248.29;11523.58;15774371518;0.014933;11704.676897;10605.86542;10968.644023;6876.323326;0.04655;0.054259;0.0;Bull;1;0.525;📈 Up;11504.68;11346.93;615.13;11427.15;11841.41;-1.146;0.349
2019-08-12;11528.19;11528.19;11320.95;11382.62;13647198229;-0.012233;11644.243025;10655.365885;10979.188926;6915.23208;0.046116;-0.034131;0.0;Bull;1;0.542;📈 Up;11357.31;11073.25;617.4;11193.64;10797.75;-0.911;-0.849
2019-08-13;11385.05;11420.05;10830.33;10895.83;16681503537;-0.042766;11561.051758;10702.749814;10976.883477;6951.712401;0.042883;-0.049157;0.0;Bull;1;0.566;📈 Up;10881.12;10757.34;617.4;10742.94;11021.14;-0.739;-1.563
2019-08-14;10889.49;10889.56;10028.14;10051.7;19990838300;-0.077472;11291.013951;10714.167829;10942.099219;6983.958619;0.043792;-0.167037;0.0;Bull;1;0.584;📈 Up;10029.59;10142.23;617.4;9845.46;10403.95;-0.459;-3.136
2019-08-15;10038.42;10437.41;9675.32;10311.55;22899115082;0.025851;11054.60519;10733.201358;10888.005508;7017.59652;0.036713;-0.143233;0.0;Bull;1;0.511;📈 Up;10278.47;10414.06;617.26;10049.76;11307.93;-0.677;-0.846
2019-08-16;10319.42;10524.35;9855.48;10374.34;20228207096;0.00609;10841.948382;10757.203032;10871.836152;7052.115962;0.036536;-0.128496;0.0;Bull;1;0.529;📈 Up;10323.65;10337.71;617.26;10138.96;10944.52;-0.64;-1.136
2019-08-17;10358.72;10452.62;10086.7;10231.74;13778035685;-0.013745;10681.622628;10793.110956;10828.324395;7086.034098;0.031656;-0.099342;0.0;Bull;1;0.553;📈 Up;10192.76;9691.02;618.6;10015.19;9581.44;-0.544;-1.302
2019-08-18;10233.01;10487.07;10119.09;10345.81;12999813869;0.011148;10513.369978;10830.870489;10796.053184;7120.332242;0.031648;-0.103127;0.0;Bull;1;0.535;📈 Up;10331.34;9875.36;619.6;10162.21;9601.94;-0.61;-0.827
2019-08-19;10350.28;10916.05;10313.2;10916.05;16038264603;0.055118;10446.718192;10897.389927;10798.031152;7157.623547;0.032985;-0.035776;0.0;Bull;1;0.502;📈 Up;10926.48;10859.64;619.6;10866.17;11304.14;-0.873;0.552
2019-08-20;10916.35;10947.04;10618.96;10763.23;15053082175;-0.014;10427.77567;10952.428432;10801.633105;7193.999983;0.032958;-0.00701;0.0;Bull;1;0.557;📈 Up;10735.91;10495.82;618.6;10768.92;10963.68;-0.716;-0.632
2019-08-21;10764.57;10798.73;9962.72;10138.05;19473084768;-0.058085;10440.11077;10954.924712;10788.360547;7227.084928;0.034403;0.012377;0.0;Bull;1;0.589;📈 Up;10119.26;10229.6;618.73;10250.76;11568.56;-0.644;-1.386
2019-08-22;10142.52;10233.0;9831.46;10131.06;17097508856;-0.00069;10414.326451;10942.133603;10751.75627;7260.420139;0.033448;-0.014163;0.0;Bull;1;0.547;📈 Up;10098.27;9939.54;618.68;10129.79;10715.1;-0.752;-0.418
2019-08-23;10136.31;10442.44;10078.19;10407.96;15627023886;0.027333;10419.130162;10936.88551;10735.606816;7295.164193;0.033719;0.00708;0.0;Bull;1;0.527;📈 Up;10413.37;10243.85;619.6;10449.46;10849.51;-0.873;0.304
2019-08-24;10407.64;10418.02;9982.3;10159.96;15451030650;-0.023828;10408.875419;10905.372861;10719.236836;7328.632211;0.034023;-0.003004;0.0;Bull;1;0.565;📈 Up;10126.64;9934.8;618.6;10181.84;10541.43;-0.711;-0.805
2019-08-25;10160.74;10304.62;10008.79;10138.52;14153856610;-0.002111;10379.262137;10865.769671;10697.836172;7362.255959;0.034013;-0.016262;0.0;Bull;1;0.548;📈 Up;10132.59;9847.29;618.6;10148.88;10167.91;-0.753;-0.464
2019-08-26;10126.3;10512.33;10126.3;10370.82;18438654080;0.022913;10301.371652;10797.444289;10676.235645;7397.112703;0.033311;-0.048468;0.0;Bull;1;0.525;📈 Up;10393.79;10387.71;619.6;10386.33;11188.12;-0.76;-0.193
2019-08-27;10372.83;10381.33;10087.3;10185.5;14762609503;-0.017869;10218.838449;10735.888625;10634.226484;7429.706301;0.033526;-0.052338;0.0;Bull;1;0.558;📈 Up;10155.78;9914.98;618.6;10141.17;10222.47;-0.638;-1.046
2019-08-28;10203.43;10279.37;9716.66;9754.42;17603790323;-0.042323;10164.034598;10631.719773;10577.838691;7460.122397;0.034508;-0.036575;0.0;Bull;1;0.575;📈 Up;9751.04;9724.12;618.6;9797.06;10633.18;-0.61;-1.428
2019-08-29;9756.79;9756.79;9421.63;9510.2;17045878501;-0.025037;10075.34096;10514.757533;10524.912441;7489.222457;0.034805;-0.060922;0.0;Bull;1;0.561;📈 Up;9478.99;9321.26;618.6;9465.52;10051.0;-0.626;-1.259
2019-08-30;9514.84;9656.12;9428.3;9598.17;13595263986;0.00925;9959.656529;10406.911691;10489.702676;7518.971173;0.033581;-0.079005;0.0;Bull;1;0.536;📈 Up;9580.95;9214.97;619.6;9479.9;9372.64;-0.676;-0.695
2019-08-31;9597.54;9673.22;9531.8;9630.66;11454806419;0.003385;9884.04269;10324.846912;10445.99623;7548.856851;0.03304;-0.051791;0.0;Bull;1;0.543;📈 Up;9606.7;9100.1;619.57;9519.66;9129.49;-0.694;-0.611
2019-09-01;9630.59;9796.76;9582.94;9757.97;11445355859;0.013219;9829.67885;10240.770322;10413.308066;7579.486351;0.033068;-0.036462;0.0;Bull;1;0.536;📈 Up;9743.63;9289.93;619.6;9662.61;9426.2;-0.749;-0.3
2019-09-02;9757.47;10396.59;9730.65;10346.76;17248102294;0.060339;9826.241769;10191.443871;10415.122109;7613.135751;0.034546;0.000965;0.0;Bull;0;0.497;📉 Down;10381.19;10500.83;619.6;10361.56;11660.42;-0.974;0.922
2019-09-03;10345.73;10736.1;10308.55;10623.54;19384917989;0.02675;9888.818917;10178.477679;10409.691113;7648.149397;0.034817;0.045584;0.0;Bull;1;0.523;📈 Up;10647.99;10814.47;625.48;10724.44;12487.57;-0.953;0.571
2019-09-04;10621.18;10762.64;10434.71;10594.49;16742664769;-0.002734;10008.828962;10204.324777;10432.028145;7682.972925;0.031666;0.085173;0.0;Bull;1;0.552;📈 Up;10588.23;10465.26;625.39;10675.85;12024.15;-0.875;0.28
2019-09-05;10588.18;10627.27;10516.42;10575.53;14551239508;-0.00179;10161.019392;10216.895601;10449.662754;7717.48141;0.031322;0.10842;0.0;Bull;1;0.554;📈 Up;10560.35;10211.36;625.39;10635.92;11532.14;-0.909;0.472
2019-09-06;10578.2;10898.76;10292.3;10353.3;19536574783;-0.021014;10268.89495;10215.89388;10443.39916;7749.669352;0.030433;0.078156;0.0;Bull;1;0.565;📈 Up;10392.25;10422.84;625.39;10476.04;12395.61;-0.786;-0.136
2019-09-07;10353.93;10558.67;10348.92;10517.25;15307366476;0.015836;10395.550781;10229.48963;10443.129609;7782.520154;0.030635;0.090607;0.0;Bull;1;0.54;📈 Up;10517.84;10211.6;625.48;10536.19;11518.96;-0.918;0.7
2019-09-08;10518.11;10595.64;10409.09;10441.28;13670567493;-0.007224;10493.165876;10234.035621;10436.612344;7814.727433;0.030629;0.070164;0.0;Bull;1;0.557;📈 Up;10431.69;10021.96;625.39;10420.84;10977.09;-0.816;0.083
2019-09-09;10443.23;10450.31;10144.93;10334.97;17595943368;-0.010181;10491.482143;10206.365188;10431.329727;7846.631715;0.029758;-0.000356;0.0;Bull;1;0.554;📈 Up;10290.19;10074.65;618.6;10209.12;11296.71;-0.675;-0.492
2019-09-10;10336.41;10394.35;10020.57;10115.98;14906809639;-0.02119;10418.972935;10175.543434;10426.787109;7877.18396;0.029751;-0.048297;0.0;Bull;1;0.561;📈 Up;10083.7;9749.44;618.6;9938.26;10372.78;-0.563;-1.068
2019-09-11;10123.04;10215.95;9980.78;10178.37;15428063426;0.006168;10359.527065;10177.463542;10432.339199;7907.363186;0.029763;-0.039395;0.0;Bull;1;0.54;📈 Up;10144.16;9803.78;619.6;9997.73;10527.56;-0.657;-0.449
2019-09-12;10176.82;10442.25;10099.24;10410.13;15323563925;0.022769;10335.8976;10190.752651;10444.303223;7940.361683;0.029165;-0.014836;0.0;Bull;1;0.529;📈 Up;10393.52;10113.44;619.6;10267.52;10952.56;-0.735;0.07
2019-09-13;10415.36;10441.49;10226.6;10360.55;14109864675;-0.004763;10336.932478;10188.494652;10453.277324;7972.750936;0.025374;0.001415;0.0;Bull;1;0.555;📈 Up;10317.43;9803.66;618.6;10190.85;10651.61;-0.613;-0.352
2019-09-14;10345.4;10422.13;10291.69;10358.05;13468713124;-0.000241;10314.188756;10197.927409;10463.032227;8005.269391;0.024948;-0.014662;0.0;Bull;1;0.551;📈 Up;10325.23;9747.86;618.68;10175.39;10413.36;-0.591;-0.377
2019-09-15;10356.47;10387.04;10313.09;10347.71;12043433567;-0.000998;10300.822545;10207.88909;10480.43293;8037.752719;0.024926;-0.008435;0.0;Bull;1;0.553;📈 Up;10312.42;9641.37;618.68;10160.52;10132.7;-0.598;-0.346
2019-09-16;10347.22;10386.87;10189.74;10276.79;15160167779;-0.006854;10292.511021;10203.411644;10494.911602;8069.862761;0.024825;-0.005108;0.0;Bull;1;0.556;📈 Up;10240.17;9745.2;618.6;10117.61;10756.82;-0.583;-0.439
2019-09-17;10281.51;10296.77;10199.74;10241.27;15304603363;-0.003456;10310.410575;10206.067476;10509.354141;8101.771205;0.024751;0.012626;0.0;Bull;1;0.554;📈 Up;10208.61;9672.33;618.73;10102.91;10791.78;-0.62;-0.24
2019-09-18;10247.8;10275.93;10191.47;10198.25;16169268880;-0.004201;10313.25;10227.202009;10521.170625;8133.44037;0.022455;0.002257;0.0;Bull;1;0.556;📈 Up;10169.88;9608.35;618.6;10047.06;10846.58;-0.559;-0.322
2019-09-19;10200.5;10295.67;9851.69;10266.42;19937691247;0.006684;10292.719727;10263.21224;10524.786367;8165.536566;0.022392;-0.013829;0.0;Bull;1;0.545;📈 Up;10203.44;9969.96;619.6;10082.03;11720.55;-0.563;-0.22
2019-09-20;10266.32;10285.87;10132.19;10181.64;14734189639;-0.008257;10267.16183;10290.996419;10520.42582;8197.636989;0.019726;-0.017323;0.0;Bull;1;0.561;📈 Up;10139.44;9488.06;618.6;9984.3;10469.58;-0.466;-0.537
2019-09-21;10183.65;10188.1;10000.71;10019.72;13425266806;-0.015904;10218.828683;10309.52274;10510.45666;8228.253698;0.019948;-0.032986;0.0;Bull;1;0.567;📈 Up;9976.81;9280.05;618.6;9811.24;10001.12;-0.421;-0.807
2019-09-22;10024.12;10074.44;9922.53;10070.39;13199651698;0.005058;10179.211496;10324.399972;10495.42998;8259.085947;0.019292;-0.02693;0.0;Bull;1;0.552;📈 Up;10022.61;9315.29;619.6;9850.36;10025.75;-0.48;-0.337
2019-09-23;10067.96;10074.24;9727.14;9729.32;15144925408;-0.033868;10101.001535;10294.998233;10470.612773;8288.175146;0.019784;-0.053945;0.0;Bull;1;0.579;📈 Up;9687.11;9130.14;618.6;9540.76;10069.16;-0.33;-1.324
2019-09-24;9729.32;9804.32;8370.8;8620.57;25002886689;-0.11396;9869.472098;10199.618536;10406.911035;8311.772321;0.028549;-0.164449;0.0;Bull;1;0.622;📈 Up;8558.43;8992.63;618.6;8487.09;10968.86;-0.067;-3.791
2019-09-25;8603.43;8744.83;8325.4;8486.99;21744728353;-0.015495;9625.007115;10099.261393;10347.08752;8334.390718;0.028112;-0.175743;0.0;Bull;1;0.55;📈 Up;8451.9;8389.58;618.6;8280.35;9704.87;-0.331;-1.883
2019-09-26;8487.67;8515.69;7895.63;8118.97;19258205289;-0.043363;9318.228934;9982.282087;10270.6275;8355.227557;0.028851;-0.22579;0.0;Bull;1;0.569;📈 Up;8041.59;7941.16;618.6;7831.58;8772.34;-0.181;-2.818
2019-09-27;8113.1;8271.52;7965.92;8251.85;16408941156;0.016366;9042.543806;9882.212705;10196.33627;8376.960649;0.028367;-0.201167;0.0;Bull;1;0.527;📈 Up;8216.76;7935.85;619.6;7988.48;8451.38;-0.389;-1.428
2019-09-28;8251.27;8285.62;8125.43;8245.92;14141152736;-0.000719;8789.143555;9774.053664;10123.99584;8398.644443;0.028126;-0.185982;0.0;Bull;1;0.542;📈 Up;8200.15;7783.15;618.68;8003.31;8115.7;-0.361;-1.661
2019-09-29;8246.04;8261.71;7990.5;8104.19;13034629109;-0.017188;8508.256836;9662.763625;10058.999062;8419.631785;0.028099;-0.208227;0.0;Bull;1;0.553;📈 Up;8045.11;7633.51;618.6;7844.06;7802.42;-0.276;-2.157
2019-09-30;8104.23;8314.23;7830.76;8293.87;17115474183;0.023406;8303.191685;9565.56808;9994.404844;8441.47928;0.028545;-0.150953;0.0;Bull;1;0.523;📈 Up;8259.22;8198.31;619.6;8140.08;9309.03;-0.499;-0.917
2019-10-01;8299.72;8497.69;8232.68;8343.28;15305343413;0.005957;8263.578823;9481.153832;9933.618047;8463.391106;0.028419;-0.031036;0.0;Bull;1;0.544;📈 Up;8349.92;8135.2;619.6;8381.37;9617.53;-0.644;-0.386
2019-10-02;8344.21;8393.04;8227.7;8393.04;13125712443;0.005965;8250.157227;9396.138114;9883.562285;8485.112687;0.025728;-0.009576;0.0;Bull;1;0.548;📈 Up;8360.32;7926.97;619.6;8363.15;9279.42;-0.633;-0.217
2019-10-03;8390.77;8414.23;8146.44;8259.99;13668823409;-0.015852;8270.303571;9293.750744;9847.728047;8506.286503;0.024988;0.017935;0.0;Bull;1;0.567;📈 Up;8218.42;7789.05;618.62;8250.21;9459.25;-0.601;-0.453
2019-10-04;8259.49;8260.06;8151.24;8205.94;13139456229;-0.006544;8263.745536;9191.150391;9805.615918;8527.153663;0.02497;-0.004975;0.0;Bull;1;0.558;📈 Up;8168.52;7650.52;618.6;8145.71;9126.52;-0.591;-0.433
2019-10-05;8210.15;8215.53;8071.12;8151.5;12200497197;-0.006634;8250.257743;9086.07666;9761.15915;8547.555215;0.024943;-0.010891;0.0;Bull;1;0.558;📈 Up;8109.83;7545.84;618.6;8054.86;8898.6;-0.581;-0.479
2019-10-06;8149.88;8161.41;7958.85;7988.16;13160830305;-0.020039;8233.682059;8973.716797;9716.287383;8567.058612;0.024926;-0.013742;0.0;Bull;1;0.568;📈 Up;7944.94;7419.14;618.6;7888.86;8968.05;-0.537;-0.771
2019-10-07;7989.12;8308.45;7905.77;8245.62;18009742607;0.032231;8226.7899;8876.994373;9674.283633;8588.140093;0.025643;-0.004916;0.0;Bull;1;0.525;📈 Up;8255.12;8112.34;619.6;8199.84;10394.55;-0.718;0.347
2019-10-08;8246.85;8332.71;8185.76;8228.78;15592264032;-0.002042;8210.433733;8781.161551;9620.538223;8609.164167;0.025664;-0.012915;0.0;Bull;1;0.551;📈 Up;8209.76;7852.68;618.6;8144.7;9756.46;-0.605;-0.404
2019-10-09;8229.84;8627.71;8169.3;8595.74;19384942333;0.044594;8239.390625;8704.851656;9577.188379;8631.963737;0.027364;0.025714;0.0;Bull;1;0.514;📈 Up;8618.75;8671.22;625.21;8592.8;11289.65;-0.836;0.816
2019-10-10;8585.28;8625.27;8471.93;8586.47;17618660671;-0.001078;8286.030831;8624.854446;9546.156855;8654.785264;0.027219;0.040489;0.0;Bull;1;0.55;📈 Up;8555.51;8370.14;625.39;8547.91;10836.24;-0.724;0.002
