Date,Open,High,Low,Close,Volume,Return,MA7,MA21,MA50,MA200,Volatility30,Momentum7
2020-03-27,6719.39,6793.84,6466.7,6469.8,34585598367,-0.0367,6433.39,6418.68,8214.1,8329.93,0.0883,0.0512
2020-03-28,6467.25,6467.5,6117.84,6242.19,34885225901,-0.0352,6441.55,6291.65,8143.02,8310.56,0.0885,0.0182
2020-03-29,6245.62,6250.47,5920.09,5922.04,28373690931,-0.0513,6454.67,6187.55,8064.16,8289.28,0.0889,0.0243
2020-03-30,5925.54,6517.2,5903.23,6429.84,37101651525,0.0857,6456.6,6116.41,7990.42,8269.38,0.0905,0.0095
2020-03-31,6430.61,6504.52,6374.16,6438.64,32786468812,0.0014,6414.29,6046.36,7922.06,8249.77,0.0905,-0.0388
2020-04-01,6437.32,6612.57,6202.37,6606.78,40346426266,0.0261,6403.68,5984.24,7850.03,8231.01,0.0904,-0.0047
2020-04-02,6606.78,7088.25,6595.92,6793.62,47660646124,0.0283,6414.7,6071.04,7779.39,8213.24,0.0906,0.0183
2020-04-03,6797.4,7003.22,6673.34,6733.39,38976504903,-0.0089,6452.36,6126.74,7709.77,8195.52,0.0906,0.0462
2020-04-04,6738.38,6878.95,6696.48,6867.53,33185988584,0.0199,6541.69,6206.12,7640.87,8178.65,0.0904,0.1013
2020-04-05,6862.54,6883.41,6715.93,6791.13,29510409856,-0.0111,6665.85,6272.73,7578.91,8161.62,0.0904,0.1414
2020-04-06,6788.05,7271.78,6782.89,7271.78,46896904615,0.0708,6786.12,6380.23,7525.65,8146.64,0.0913,0.1265
2020-04-07,7273.64,7427.94,7136.71,7176.41,44243482668,-0.0131,6891.52,6473.12,7475.38,8131.62,0.0898,0.112
2020-04-08,7179.28,7356.22,7153.31,7334.1,37563249549,0.022,6995.42,6572.91,7419.22,8118.19,0.0898,0.1078
2020-04-09,7337.97,7341.45,7179.09,7302.09,34815139178,-0.0044,7068.06,6625.81,7372.6,8104.35,0.0898,0.0752
2020-04-10,7303.82,7303.82,6802.48,6865.49,43622840992,-0.0598,7086.93,6657.56,7317.74,8090.03,0.0905,0.0243
2020-04-11,6867.44,6926.07,6789.92,6859.08,31222085946,-0.0009,7085.73,6689.66,7261.19,8081.22,0.0572,0.0034
2020-04-12,6858.07,7119.95,6811.08,6971.09,35759567632,0.0163,7111.44,6743.98,7207.35,8073.64,0.0536,0.0309
2020-04-13,6965.62,6965.62,6668.26,6845.04,38619308647,-0.0181,7050.47,6764.4,7145.76,8067.27,0.052,-0.058
2020-04-14,6843.28,6958.56,6793.82,6842.43,34110434052,-0.0004,7002.76,6769.52,7089.6,8060.23,0.0518,-0.0452
2020-04-15,6845.56,6928.66,6633.4,6642.11,32288311031,-0.0293,6903.9,6767.67,7035.61,8052.21,0.0501,-0.0965
2020-04-16,6640.45,7134.45,6555.5,7116.8,46783242377,0.0715,6877.44,6786.73,7001.54,8047.27,0.051,-0.0207
2020-04-17,7116.55,7167.18,7050.33,7096.18,32513423567,-0.0029,6910.39,6816.56,6967.77,8041.28,0.0511,0.0362
2020-04-18,7092.29,7269.96,7089.25,7257.67,32447188386,0.0228,6967.33,6864.92,6939.47,8035.85,0.0398,0.0599
2020-04-19,7260.92,7280.52,7167.05,7189.42,31311210215,-0.0094,6998.52,6925.27,6911.27,8029.84,0.0399,0.0342
2020-04-20,7186.87,7240.29,6835.5,6881.96,37747113936,-0.0428,7003.8,6946.8,6877.66,8022.95,0.0408,0.0095
2020-04-21,6879.78,6934.55,6834.44,6880.32,32589741511,-0.0002,7009.21,6967.83,6837.88,8016.32,0.0391,0.0096
2020-04-22,6879.44,7145.87,6867.78,7117.21,33249153866,0.0344,7077.08,6992.14,6804.46,8011.15,0.0353,0.0733
2020-04-23,7121.31,7491.79,7081.59,7429.72,43500782316,0.0439,7121.78,7022.43,6777.95,8008.35,0.0351,0.0458
2020-04-24,7434.18,7574.2,7434.18,7550.9,34636526286,0.0163,7186.74,7061.36,6747.4,8004.88,0.0351,0.065
2020-04-25,7550.48,7641.36,7521.67,7569.94,32941541447,0.0025,7231.35,7094.8,6716.34,8001.59,0.0351,0.0448
2020-04-26,7570.14,7700.59,7561.41,7679.87,33070154491,0.0145,7301.42,7137.12,6691.74,7997.01,0.0342,0.0687
2020-04-27,7679.42,7795.6,7679.42,7795.6,36162144725,0.0151,7431.94,7162.07,6685.49,7993.05,0.0333,0.1265
2020-04-28,7796.97,7814.53,7730.81,7807.06,33187959921,0.0015,7564.33,7192.1,6683.16,7990.48,0.0315,0.1282
2020-04-29,7806.71,8871.75,7786.05,8801.04,60201052203,0.1273,7804.88,7261.95,6700.99,7992.8,0.0356,0.2211
2020-04-30,8797.67,9440.65,8533.26,8658.55,66964629541,-0.0162,7980.42,7326.55,6715.93,7994.49,0.0359,0.161
2020-05-01,8672.78,9048.02,8667.76,8864.77,44068389997,0.0238,8168.12,7421.75,6793.81,7996.94,0.0358,0.1685
2020-05-02,8869.06,9007.19,8811.37,8988.6,40134388683,0.014,8370.78,7523.16,6862.31,8000.85,0.0357,0.18
2020-05-03,8983.61,9167.78,8830.97,8897.47,47101785174,-0.0101,8544.73,7614.89,6936.25,8005.1,0.0357,0.1553
2020-05-04,8895.75,8956.91,8645.02,8912.65,45718796276,0.0017,8704.31,7713.35,7006.66,8009.15,0.0357,0.142
2020-05-05,8912.83,9062.42,8856.83,9003.07,43148462663,0.0101,8875.16,7816.23,7086.43,8014.3,0.0355,0.1506
2020-05-06,9007.44,9411.47,8966.71,9268.76,49371886931,0.0295,8941.98,7941.31,7167.29,8020.7,0.0338,0.0528
2020-05-07,9261.9,9992.66,9138.32,9951.52,61112700562,0.0737,9126.69,8076.3,7261.55,8029.35,0.0355,0.1427
2020-05-08,9936.16,9996.74,9767.17,9842.67,51780748042,-0.0109,9266.39,8207.08,7334.58,8037.34,0.0357,0.1079
2020-05-09,9840.91,9913.86,9580.64,9593.9,46566121841,-0.0253,9352.86,8318.33,7402.48,8044.92,0.0362,0.0687
2020-05-10,9591.17,9595.58,8395.11,8756.43,63325279337,-0.0873,9332.71,8392.95,7453.91,8051.13,0.0383,-0.0085
2020-05-11,8755.54,9033.47,8374.32,8601.8,57119858802,-0.0177,9288.31,8474.85,7509.34,8056.67,0.0386,-0.0278
2020-05-12,8610.39,8949.9,8569.64,8804.48,42142717533,0.0236,9259.94,8566.48,7557.11,8057.39,0.0387,-0.0144
2020-05-13,8805.39,9317.88,8805.39,9269.99,45558144023,0.0529,9260.11,8668.99,7607.81,8057.51,0.0392,0.0089
2020-05-14,9271.33,9793.27,9255.04,9733.72,56426907637,0.05,9229.0,8778.7,7668.86,8058.42,0.0397,-0.0147
2020-05-15,9734.29,9755.83,9261.4,9328.2,48158802327,-0.0417,9155.5,8863.34,7721.1,8058.78,0.0402,-0.0454
2020-05-16,9333.24,9564.21,9260.69,9377.01,36164766408,0.0052,9124.52,8949.39,7779.24,8058.53,0.0387,-0.0149
2020-05-17,9374.93,9823.0,9349.55,9670.74,40084250663,0.0313,9255.13,9044.19,7847.81,8060.86,0.0388,0.1037
2020-05-18,9675.7,9906.03,9570.36,9726.58,41827139896,0.0058,9415.82,9136.14,7923.9,8063.49,0.0387,0.1271
2020-05-19,9727.06,9836.05,9539.62,9729.04,39254288955,0.0003,9547.9,9227.67,7989.89,8065.83,0.0386,0.1038
2020-05-20,9725.33,9804.79,9447.2,9522.98,36546239703,-0.0212,9584.04,9262.04,8051.57,8066.82,0.0377,0.0298
2020-05-21,9522.74,9555.24,8869.93,9081.76,39326160532,-0.0463,9490.9,9282.2,8101.07,8066.05,0.0392,-0.0666
2020-05-22,9080.33,9232.94,9008.64,9182.58,29810773699,0.0111,9470.1,9297.33,8148.85,8064.9,0.0389,-0.0138
2020-05-23,9185.06,9302.5,9118.11,9209.29,27727866812,0.0029,9446.14,9307.84,8198.37,8064.24,0.0383,-0.0162
2020-05-24,9212.28,9288.4,8787.25,8790.37,32518803300,-0.0455,9320.37,9302.74,8236.83,8061.38,0.0395,-0.093
2020-05-25,8786.11,8951.01,8719.67,8906.93,31288157264,0.0133,9203.28,9302.47,8279.14,8059.58,0.0395,-0.0855
2020-05-26,8909.59,8991.97,8757.29,8835.05,29584186947,-0.0081,9075.57,9294.47,8310.41,8059.73,0.0396,-0.0938
2020-05-27,8837.38,9203.32,8834.16,9181.02,32740536902,0.0392,9026.71,9290.29,8350.5,8061.57,0.04,-0.0335
2020-05-28,9184.95,9546.32,9148.46,9525.75,34367073114,0.0375,9090.14,9270.01,8394.33,8063.92,0.0404,0.0504
2020-05-29,9528.36,9573.67,9379.34,9439.12,32896642044,-0.0091,9126.79,9250.8,8437.07,8067.33,0.0336,0.0302
2020-05-30,9438.91,9704.03,9366.73,9700.41,32722975141,0.0277,9196.95,9255.87,8493.77,8071.75,0.0337,0.055
2020-05-31,9700.11,9700.34,9432.3,9461.06,27773290299,-0.0247,9292.76,9289.42,8545.81,8075.01,0.0339,0.0758
2020-06-01,9463.61,10199.57,9450.9,10167.27,35198901068,0.0746,9472.81,9363.97,8609.74,8082.31,0.0363,0.1372
2020-06-02,10162.97,10182.34,9460.57,9529.8,39137252109,-0.0627,9572.06,9398.51,8663.43,8087.5,0.0382,0.0826
2020-06-03,9533.76,9682.86,9471.85,9656.72,25007459262,0.0133,9640.02,9416.92,8719.72,8093.03,0.0383,0.0567
2020-06-04,9655.85,9887.61,9525.25,9800.64,25921805072,0.0149,9679.29,9420.11,8782.89,8099.14,0.0383,0.0341
2020-06-05,9800.22,9869.24,9663.22,9665.53,23509628646,-0.0138,9711.63,9436.17,8833.86,8105.92,0.0381,0.0294
2020-06-06,9664.9,9773.43,9591.02,9653.68,20438419222,-0.0012,9704.96,9449.35,8885.01,8113.16,0.0356,0.0005
2020-06-07,9653.0,9768.5,9458.15,9758.85,25015250846,0.0109,9747.5,9453.54,8935.04,8121.82,0.0356,0.0361
2020-06-08,9760.06,9782.31,9675.89,9771.49,21486346312,0.0013,9690.96,9455.68,8986.68,8132.46,0.0353,-0.0373
2020-06-09,9774.36,9836.37,9664.72,9795.7,23717842783,0.0025,9728.94,9458.86,9044.95,8144.96,0.0311,0.0279
2020-06-10,9794.12,9908.9,9728.29,9870.09,25706567601,0.0076,9759.43,9475.39,9104.75,8157.32,0.0308,0.0222
2020-06-11,9870.08,9938.3,9263.07,9321.78,30247143440,-0.0556,9691.02,9486.82,9148.84,8168.69,0.0325,-0.0483
2020-06-12,9320.69,9540.47,9285.85,9480.84,22610564515,0.0171,9664.63,9501.02,9189.86,8180.36,0.0313,-0.0175
2020-06-13,9480.74,9493.21,9396.01,9475.28,17564322315,-0.0006,9639.15,9513.69,9228.35,8191.65,0.0299,-0.0168
2020-06-14,9477.55,9482.27,9347.59,9386.79,18991732746,-0.0093,9586.0,9542.09,9264.69,8200.92,0.0289,-0.037
2020-06-15,9386.04,9504.86,8990.18,9450.7,26699704768,0.0068,9540.17,9567.98,9300.1,8210.86,0.0289,-0.0315
2020-06-16,9454.27,9579.43,9400.45,9538.02,21565537209,0.0092,9503.36,9601.46,9334.95,8219.75,0.0284,-0.0248
2020-06-17,9533.78,9540.42,9327.34,9480.25,20177709879,-0.0061,9447.67,9615.7,9368.41,8229.3,0.0284,-0.0384
2020-06-18,9481.57,9482.78,9328.4,9411.84,17770083003,-0.0072,9460.53,9610.28,9380.63,8239.24,0.0284,0.0099
2020-06-19,9410.29,9440.88,9274.3,9288.02,19632223107,-0.0132,9432.99,9603.08,9393.22,8249.07,0.0282,-0.0203
2020-06-20,9290.96,9394.97,9247.38,9332.34,17130541557,0.0048,9412.57,9585.56,9402.57,8259.13,0.0269,-0.0149
2020-06-21,9330.93,9401.11,9300.43,9303.63,15324301169,-0.0031,9400.69,9578.06,9408.87,8269.39,0.0268,-0.0087
2020-06-22,9300.92,9655.07,9296.87,9648.72,21104009514,0.0371,9428.98,9553.37,9423.9,8280.39,0.0276,0.0216
2020-06-23,9644.08,9670.54,9547.25,9629.66,17006433272,-0.002,9442.07,9558.12,9438.24,8290.8,0.0262,0.0104
2020-06-24,9632.15,9680.37,9278.23,9313.61,18961716076,-0.0328,9418.26,9541.78,9444.45,8299.59,0.0269,-0.0164
2020-06-25,9314.13,9340.16,9095.32,9264.81,18616048626,-0.0052,9397.26,9516.27,9444.37,8308.09,0.0269,-0.0144
2020-06-26,9261.0,9310.52,9101.74,9162.92,18341465837,-0.011,9379.38,9492.34,9428.6,8316.9,0.026,-0.0122
2020-06-27,9167.82,9207.81,8998.22,9045.39,17273093144,-0.0128,9338.39,9463.37,9412.65,8325.74,0.0251,-0.0298
2020-06-28,9048.46,9197.55,8975.53,9143.58,14560870760,0.0109,9315.53,9434.07,9403.65,8335.37,0.0252,-0.0159
2020-06-29,9140.03,9237.57,9041.88,9190.85,16460547078,0.0052,9250.12,9406.42,9412.33,8345.11,0.0247,-0.0478
2020-06-30,9185.58,9217.84,9084.84,9137.99,15735797744,-0.0058,9179.88,9375.1,9423.06,8354.45,0.0243,-0.0516
2020-07-01,9145.99,9309.75,9104.74,9228.33,15971550355,0.0099,9167.7,9344.54,9431.53,8364.97,0.0198,-0.0089
2020-07-02,9231.14,9274.96,9036.62,9123.41,16338916796,-0.0114,9147.5,9335.09,9428.6,8374.82,0.0164,-0.015
2020-07-03,9124.84,9202.34,9058.79,9087.3,13078970999,-0.004,9136.69,9316.35,9415.67,8385.6,0.0162,-0.008
2020-07-04,9084.23,9183.3,9053.63,9132.49,12290528515,0.005,9149.14,9300.03,9411.76,8398.06,0.0159,0.0098
2020-07-05,9126.09,9162.18,8977.02,9073.94,12903406143,-0.0064,9139.19,9285.13,9405.7,8407.04,0.0158,-0.0075
2020-07-06,9072.85,9375.47,9058.66,9375.47,17889263252,0.0332,9165.56,9281.55,9399.79,8417.9,0.017,0.0206
2020-07-07,9349.16,9360.62,9201.82,9252.28,13839652595,-0.0131,9181.89,9267.94,9390.31,8428.07,0.017,0.0132
2020-07-08,9253.02,9450.34,9249.5,9428.33,19702359883,0.019,9210.46,9265.47,9384.29,8439.26,0.0174,0.0224
2020-07-09,9427.99,9431.38,9235.0,9277.97,18000702524,-0.0159,9232.54,9259.1,9379.39,8448.09,0.0176,0.0178
2020-07-10,9273.36,9287.47,9118.0,9278.81,16860035605,0.0001,9259.9,9258.66,9383.33,8457.7,0.0175,0.0218
2020-07-11,9277.51,9293.53,9199.49,9240.35,13249910444,-0.0041,9275.31,9254.28,9384.49,8467.29,0.0143,0.0127
2020-07-12,9241.05,9319.42,9197.45,9276.5,14452361907,0.0039,9304.24,9252.99,9385.83,8477.3,0.014,0.023
2020-07-13,9277.21,9306.41,9224.29,9243.61,17519821266,-0.0035,9285.41,9233.7,9394.9,8487.32,0.014,-0.0137
2020-07-14,9238.7,9283.84,9171.66,9243.21,18085038362,-0.0,9284.11,9215.29,9401.62,8497.09,0.0139,-0.0007
2020-07-15,9241.9,9275.33,9171.93,9192.84,15844731575,-0.0055,9250.47,9209.54,9408.78,8506.46,0.0139,-0.0251
2020-07-16,9191.98,9214.31,9088.95,9132.23,15713967523,-0.0066,9229.65,9203.23,9407.8,8515.01,0.0138,-0.0158
2020-07-17,9131.81,9182.25,9089.2,9151.39,13944570749,0.0021,9211.45,9202.68,9400.32,8524.3,0.0138,-0.0138
2020-07-18,9151.18,9230.98,9100.82,9159.04,12252601475,0.0008,9199.83,9208.09,9394.72,8534.13,0.0137,-0.0088
2020-07-19,9158.01,9201.4,9097.63,9185.82,12939002784,0.0029,9186.88,9210.1,9384.42,8544.06,0.0135,-0.0098
2020-07-20,9187.22,9214.27,9137.51,9164.23,13755604146,-0.0023,9175.54,9208.84,9378.49,8554.95,0.0135,-0.0086
2020-07-21,9162.51,9407.26,9149.39,9374.89,18069581956,0.023,9194.35,9220.12,9362.64,8565.1,0.0142,0.0145
2020-07-22,9375.08,9530.52,9319.65,9525.36,16532254884,0.0161,9241.85,9234.26,9362.55,8575.68,0.0127,0.036
2020-07-23,9527.14,9610.25,9483.0,9581.07,18146399002,0.0058,9305.97,9256.05,9361.04,8586.53,0.0128,0.0484
2020-07-24,9585.51,9623.34,9481.45,9536.89,16552768325,-0.0046,9361.04,9277.46,9355.76,8595.36,0.0112,0.0417
2020-07-25,9539.49,9704.56,9530.21,9677.11,16610070933,0.0147,9435.05,9303.4,9355.99,8602.93,0.0114,0.0556
2020-07-26,9680.23,10023.81,9652.85,9905.17,20507998997,0.0236,9537.82,9342.98,9361.02,8612.06,0.0119,0.0762
2020-07-27,9905.22,11298.22,9903.97,10990.87,35359749590,0.1096,9798.77,9419.9,9385.66,8627.62,0.0226,0.1882
2020-07-28,11017.46,11204.33,10632.63,10912.82,28766551142,-0.0071,10018.47,9498.98,9408.49,8641.35,0.0227,0.1581
2020-07-29,10912.95,11304.4,10856.14,11100.47,24617249715,0.0172,10243.49,9578.6,9434.59,8656.66,0.0228,0.1592
2020-07-30,11099.83,11169.36,10895.46,11111.21,22857247901,0.001,10462.08,9665.9,9459.41,8671.26,0.0227,0.1543
2020-07-31,11110.21,11415.86,10987.05,11323.47,23160469766,0.0191,10717.3,9763.26,9499.44,8687.15,0.0228,0.178
2020-08-01,11322.57,11794.78,11239.68,11759.59,26075670303,0.0385,11014.8,9883.23,9545.02,8701.81,0.0232,0.2019
2020-08-02,11758.76,12034.14,11018.13,11053.61,27410067336,-0.06,11178.86,9967.85,9576.58,8713.04,0.0263,0.1183
2020-08-03,11043.77,11453.08,11012.42,11246.35,20271713443,0.0174,11215.36,10063.22,9613.78,8725.66,0.0264,0.0261
2020-08-04,11246.2,11385.38,11094.15,11205.89,21250197042,-0.0036,11257.23,10156.68,9648.88,8737.04,0.0264,0.0296
2020-08-05,11203.82,11786.62,11158.29,11747.02,24411254471,0.0483,11349.59,10278.31,9693.06,8751.06,0.027,0.0607
2020-08-06,11749.87,11902.34,11598.71,11779.77,23400740340,0.0028,11445.1,10404.38,9739.05,8766.43,0.0267,0.0625
2020-08-07,11778.89,11898.04,11408.59,11601.47,23132312867,-0.0151,11484.82,10521.05,9782.84,8781.15,0.027,0.0283
2020-08-08,11604.55,11800.06,11558.43,11754.05,17572057837,0.0132,11484.02,10644.63,9832.16,8796.19,0.0266,0.0029
2020-08-09,11737.33,11806.06,11548.78,11675.74,17489608833,-0.0067,11572.9,10763.19,9879.03,8811.16,0.0267,0.0563
2020-08-10,11662.26,12045.14,11662.26,11878.11,26114112569,0.0173,11663.15,10892.43,9930.52,8828.52,0.0267,0.0562
2020-08-11,11881.65,11932.71,11195.71,11410.53,27039782640,-0.0394,11692.38,10989.36,9965.76,8843.35,0.0281,0.0204
2020-08-12,11404.6,11748.4,11249.61,11584.93,25064548486,0.0153,11669.23,11087.44,10004.86,8859.43,0.0281,-0.0126
2020-08-13,11588.41,11796.4,11216.87,11784.14,27522199497,0.0172,11669.85,11192.34,10054.27,8875.37,0.0281,0.0018
2020-08-14,11772.66,12150.99,11685.46,11768.87,24237958589,-0.0013,11693.77,11298.63,10104.35,8889.66,0.028,0.0156
2020-08-15,11768.7,11963.2,11768.7,11865.7,23354924400,0.0082,11709.72,11402.85,10158.41,8902.2,0.0279,0.0107
2020-08-16,11866.69,11934.9,11737.19,11892.8,20583375490,0.0023,11740.73,11497.5,10215.36,8915.08,0.0279,0.0197
2020-08-17,11895.66,12359.06,11806.7,12254.4,28227687027,0.0304,11794.48,11557.66,10277.57,8928.81,0.0281,0.0327
2020-08-18,12251.9,12335.71,11954.53,11991.23,26043227672,-0.0215,11877.44,11609.02,10333.58,8942.01,0.0286,0.0506
2020-08-19,11990.88,12028.92,11687.33,11758.28,24502851117,-0.0194,11902.2,11640.34,10385.99,8953.84,0.029,0.0159
2020-08-20,11761.5,11900.41,11710.06,11878.37,20175242945,0.0102,11915.67,11676.87,10438.99,8966.51,0.0289,0.0089
2020-08-21,11878.03,11899.26,11564.98,11592.49,23762425999,-0.0241,11890.47,11689.68,10488.37,8978.0,0.0295,-0.0138
2020-08-22,11585.48,11689.41,11448.81,11681.83,20224191306,0.0077,11864.2,11685.98,10540.26,8990.51,0.0295,-0.0144
2020-08-23,11679.7,11713.43,11559.92,11664.85,18482062658,-0.0015,11831.64,11715.09,10590.91,9000.77,0.0294,-0.0181
2020-08-24,11663.69,11807.63,11623.25,11774.6,20681511755,0.0094,11763.09,11740.24,10644.92,9010.99,0.0294,-0.0391
2020-08-25,11773.59,11778.3,11189.85,11366.13,26301509932,-0.0347,11673.79,11747.87,10684.73,9018.84,0.0302,-0.0523
